Player ID,Level,Attempts,Time Played,Booster Used,Avg Daily Login,Level Completion Time,Specific Action Usage,Lives from Ads,Purchase Amount,Purchase Date,Purchase Type,Device Type,OS Version,Friend Invites Sent,Friend Invites Received,Guild Chat Messages,Facebook Connect Status,Social Engagement through Facebook
208371,10,58,95000,9,24,358,Striped Candy Swap,13,35.24,2023-11-12,In-App,iPad,19.3,27,56,13,Yes,low
208371,10,4,800,64,11,50,Extra Time Boost,6,24.76,2023-11-12,In-App,iPad,15.3,7,5,3,Yes,low
208371,10,4,800,36,1,803,Wrapped Candy Blast,11,5.89,2023-11-12,In-App,Android,18.9,5,0,0,Yes,low
208371,503,194,12498,31,1,714,Fish Usage,0,17.2,2023-11-12,In-App,Android,12.7,6,32,17,Yes,low
208371,494,50,5545,50,8,1609,Special Candy Swap,0,6.29,2023-11-12,In-App,iPad,15.2,0,0,12,No,low
208371,343,199,24567,2,8,53,Extra Time Boost,0,5.2,2023-11-12,In-App,Samsung Galaxy,11.2,29,9,28,Yes,low
208462,78,325,800,47,2,50,Extra Time Boost,49,25.06,2023-11-12,In-App,iPad,16.7,0,40,8,No,low
3936,50,4,38013,80,24,50,Color Bomb Usage,0,23.65,2023-11-12,In-App,iPad,15.7,2,15,10,No,low
6383,10,61,800,15,3,984,Extra Moves,49,99.99,2023-11-12,In-App,iPad,12.7,44,27,0,Yes,low
84927,10,45,800,12,12,125,Special Candy Swap,5,16.98,2023-11-12,In-App,iPad,11.3,17,7,28,Yes,low
90371,324,340,800,28,24,530,Special Candy Swap,13,6.47,2023-11-12,In-App,iPhone,11.2,27,24,11,Yes,high
98553,10,4,800,10,21,173,Extra Time Boost,0,21.48,2023-11-12,In-App,Android,11.2,22,30,16,No,low
131066,66,170,800,11,24,50,Striped Candy Blast,6,34.42,2023-11-12,In-App,iPhone,16.7,20,3,102,Yes,low
145009,103,256,2299,26,8,399,Wrapped Candy Blast,13,3.4,2023-11-12,In-App,iPad,14.4,0,2,12,No,low
149813,44,15,3732,33,16,134,Special Candy Swap,0,7.8,2023-11-12,In-App,iPhone,11.2,9,27,12,No,low
172667,10,4,800,21,1,50,Special Candy Swap,0,20.26,2023-11-12,In-App,Android,12.7,0,0,4,Yes,high
190473,129,400,95000,6,21,51,Rewarded_Boosters,0,19.01,2023-11-12,In-App,iPad,18.1,0,5,17,No,moderate
203877,66,237,5624,0,1,343,Striped Candy Swipe,0,0.04,2023-11-12,In-App,iPad,11.5,0,4,0,Yes,low
204487,121,64,30089,14,24,1520,Fish Usage,1,99.99,2023-11-12,In-App,iPhone,11.2,5,112,57,No,low
208462,10,104,2091,12,7,2280,Striped Candy Swipe,40,6.78,2023-11-12,In-App,iPad,13.4,30,45,77,No,low
225624,10,400,4502,34,24,509,Color Bomb Usage,4,27.2,2023-11-12,In-App,iPad,13.1,2,23,16,No,high
228677,10,113,800,9,23,50,Special Candy Swap,24,7.91,2023-11-12,In-App,iPhone,11.2,0,8,2,Yes,low
229543,75,211,800,95,22,2280,Striped Candy Swipe,44,4.29,2023-11-12,In-App,iPad,15,13,27,23,Yes,low
279515,10,212,62803,10,22,828,Striped Candy Swipe,0,25.46,2023-11-12,In-App,iPhone,11.2,3,112,0,Yes,low
431553,338,239,800,0,1,353,Special Candy Swap,0,8.55,2023-11-12,In-App,iPhone,12.4,46,8,5,Yes,low
622913,112,118,800,8,8,866,Extra Time Boost,0,51.21,2023-11-12,In-App,Android,18.1,2,1,0,Yes,low
1052509,10,4,800,8,24,50,Color Bomb Usage,3,2.01,2023-11-12,In-App,Samsung Galaxy,11.2,14,12,36,Yes,low
208657,246,188,800,36,13,797,Extra Moves,11,9.02,2023-11-11,In-App,iPhone,11.2,7,32,12,No,low
208658,76,75,7563,0,1,50,Color Bomb Creation,11,14.54,2023-11-11,In-App,iPad,12,28,103,12,No,low
208711,400,135,8650,56,5,212,Special Candy Swap,0,2.16,2023-11-11,In-App,Android,12,17,15,1,No,low
63407,10,87,800,14,5,400,Fish Usage,0,8.57,2023-11-11,In-App,Google Pixel,12.9,1,7,8,Yes,low
76107,46,248,800,35,9,264,Striped Candy Swipe,3,99.99,2023-11-11,In-App,iPad,14.3,15,21,0,No,low
93239,10,187,800,7,14,563,Extra Moves,2,15.15,2023-11-11,In-App,Android,15.3,1,0,0,No,low
129372,10,178,800,60,24,1591,Extra Time Boost,15,11.17,2023-11-11,In-App,iPhone,13.9,10,30,0,No,high
176384,146,83,80200,8,6,137,Extra Moves,0,6.82,2023-11-11,In-App,iPad,14.3,0,3,17,Yes,low
349736,191,283,800,12,1,157,Extra Time Boost,10,19.07,2023-11-11,In-App,iPhone,11.2,25,9,114,No,low
672412,151,217,800,53,9,50,Striped Candy Swipe,40,24.16,2023-11-11,In-App,iPhone,13.3,27,20,6,No,low
824653,78,195,66224,2,7,583,Striped Candy Swipe,0,16.4,2023-11-11,In-App,iPad,13.6,0,8,0,No,low
845670,10,40,800,2,15,50,Extra Time Boost,13,31.44,2023-11-11,In-App,Android,12.6,0,0,28,Yes,low
1010830,141,38,11122,0,1,50,Color Bomb Creation,0,7.58,2023-11-11,In-App,iPhone,11.2,2,0,5,No,low
208902,489,4,2213,4,1,50,Special Candy Swap,13,1.77,2023-11-10,In-App,iPad,14.3,18,4,0,No,low
208935,193,350,25812,14,1,402,Special Candy Swap,2,3.48,2023-11-10,In-App,iPhone,11.4,25,3,53,No,low
209390,28,4,800,10,1,229,Color Bomb Usage,0,21.05,2023-11-10,In-App,iPad,18.9,17,21,4,Yes,low
209537,998,4,10026,8,24,50,Fish Usage,0,85.45,2023-11-10,In-App,iPad,14.2,28,0,61,No,low
209861,26,4,800,59,11,644,Fish Usage,30,48.37,2023-11-10,In-App,iPad,13.9,76,0,4,Yes,low
210093,107,4,800,74,4,310,Fish Usage,49,26.91,2023-11-10,In-App,iPad,12.4,20,2,3,No,low
210147,91,46,64686,35,1,407,Extra Time Boost,3,8.14,2023-11-10,In-App,iPad,14.5,21,19,23,Yes,low
210215,10,36,22838,10,1,1226,Special Candy Swap,7,20.79,2023-11-10,In-App,iPhone,14.9,18,2,0,Yes,low
17638,10,19,800,20,24,159,Rewarded_Boosters,3,0.85,2023-11-10,In-App,Android,18.2,25,7,4,Yes,low
60021,139,210,29109,0,7,50,Wrapped Candy Blast,0,25.38,2023-11-10,In-App,iPad,17.8,76,0,20,No,low
78260,175,400,12675,95,23,472,Extra Time Boost,31,19.02,2023-11-10,In-App,Samsung Galaxy,14.4,24,21,11,No,low
89484,160,4,18359,22,15,250,Color Bomb Usage,0,36.69,2023-11-10,In-App,iPhone,13.4,7,112,7,Yes,low
113169,10,359,37733,1,1,50,Wrapped Candy Blast,42,11.79,2023-11-10,In-App,Android,12.3,14,5,19,Yes,low
123744,190,25,800,4,23,50,Striped Candy Swipe,5,4.92,2023-11-10,In-App,Android,12.8,9,11,7,Yes,low
125432,57,4,800,3,10,50,Extra Moves,2,2.29,2023-11-10,In-App,Android,16.3,34,0,5,Yes,low
138746,72,44,35332,0,7,334,Wrapped Candy Blast,7,3.02,2023-11-10,In-App,iPad,14.9,18,19,0,No,low
141214,998,316,800,8,20,2280,Special Candy Swap,0,25.34,2023-11-10,In-App,iPad,19.3,0,112,31,No,low
149384,199,4,800,59,3,50,Color Bomb Usage,0,20.22,2023-11-10,In-App,iPad,13.8,45,0,14,No,low
156545,150,269,800,0,1,357,Special Candy Swap,13,15.61,2023-11-10,In-App,iPad,17.2,7,0,7,No,low
162501,176,245,7960,7,24,786,Fish Blast,8,27.05,2023-11-10,In-App,iPad,16.9,21,22,8,No,low
184823,10,229,800,4,6,984,Wrapped Candy Blast,7,22.19,2023-11-10,In-App,iPad,14.7,0,2,16,No,high
193550,41,4,800,16,1,128,Wrapped Candy Blast,0,3.44,2023-11-10,In-App,iPhone,15.9,4,0,0,Yes,low
201556,10,201,800,14,1,774,Color Bomb Creation,41,4.14,2023-11-10,In-App,iPad,11.2,13,9,30,No,low
207739,67,400,800,0,11,50,Special Candy Swap,11,15.32,2023-11-10,In-App,iPhone,11.2,8,5,27,No,low
338245,78,106,5569,13,24,469,Extra Moves,11,32.46,2023-11-10,In-App,iPhone,14.8,59,3,32,Yes,low
507332,10,100,800,32,23,501,Fish Usage,5,7.95,2023-11-10,In-App,iPad,12.5,7,18,5,No,high
795457,10,5,1814,12,1,50,Striped Candy Swipe,4,14.21,2023-11-10,In-App,iPhone,12,22,18,9,Yes,low
924134,159,309,800,0,18,50,Special Candy Swap,13,13.4,2023-11-10,In-App,iPhone,14.1,6,3,4,No,low
210405,55,400,2312,13,11,2280,Striped Candy Swipe,10,15.81,2023-11-09,In-App,iPad,11.6,16,9,52,Yes,low
210704,10,4,800,27,24,50,Wrapped Candy Blast,40,24.67,2023-11-09,In-App,iPad,11.2,55,30,7,No,low
21792,55,259,800,72,1,50,Striped Candy Swipe,14,19.3,2023-11-09,In-App,Android,14.1,17,24,41,No,low
40588,10,4,800,6,10,50,Rewarded_Boosters,5,6.09,2023-11-09,In-App,iPhone,13.6,76,5,116,Yes,low
108395,208,38,800,23,1,50,Fish Usage,49,23.14,2023-11-09,In-App,iPad,12.4,6,22,13,No,low
122009,143,6,8042,77,14,117,Special Candy Swap,0,24.35,2023-11-09,In-App,Samsung Galaxy,15.2,41,11,22,No,low
408958,127,8,1118,32,24,909,Extra Moves,0,4.4,2023-11-09,In-App,iPad,11.2,9,7,13,Yes,low
1204842,188,19,3739,63,1,50,Wrapped Candy Blast,0,20.18,2023-11-09,In-App,iPad,11.9,4,30,39,Yes,low
210800,998,74,6124,6,24,499,Striped Candy Swipe,3,11.31,2023-11-08,In-App,iPad,16.9,16,4,3,No,low
211189,10,4,800,15,24,2280,Striped Candy Swipe,38,2.09,2023-11-08,In-App,iPhone,14.1,6,7,106,Yes,low
211398,10,267,32232,59,22,113,Wrapped Candy Blast,9,7.77,2023-11-08,In-App,iPhone,13.7,0,0,4,No,high
211645,153,15,54447,7,1,133,Extra Time Boost,1,9.6,2023-11-08,In-App,iPhone,19.1,76,23,0,Yes,low
211665,10,4,800,95,14,805,Wrapped Candy Blast,0,8.95,2023-11-08,In-App,Android,11.2,24,8,0,Yes,low
212257,189,400,13817,28,24,569,Wrapped Candy Blast,4,23.35,2023-11-08,In-App,iPhone,14.1,1,112,7,No,low
213450,10,4,19428,15,5,50,Fish Blast,0,,2023-11-08,,iPad,13.8,76,4,8,No,low
36157,10,13,25319,4,22,50,Fish Usage,14,29.06,2023-11-08,In-App,iPhone,19.3,20,1,0,No,low
64159,160,12,4690,4,8,146,Striped Candy Swipe,0,18.87,2023-11-08,In-App,Android,15.2,4,27,5,No,low
65727,94,400,800,15,1,179,Extra Time Boost,0,22.21,2023-11-08,In-App,iPad,13.8,1,61,0,Yes,low
80776,10,4,800,95,10,50,Color Bomb Usage,4,1.62,2023-11-08,In-App,iPad,14.8,0,29,8,Yes,low
81938,83,64,800,0,24,50,Wrapped Candy Blast,0,27.73,2023-11-08,In-App,iPhone,14.7,76,31,8,Yes,low
91522,998,9,3087,8,7,650,Extra Time Boost,0,17.57,2023-11-08,In-App,iPad,14,0,3,29,Yes,low
164557,618,56,20257,11,19,50,Striped Candy Swipe,16,2.56,2023-11-08,In-App,iPhone,14.8,0,5,90,No,low
175356,50,4,800,15,3,50,Extra Moves,0,19.93,2023-11-08,In-App,iPad,12,15,20,78,Yes,low
178208,10,309,5092,7,1,374,Striped Candy Swipe,0,9.71,2023-11-08,In-App,Google Pixel,15.5,16,14,0,No,low
187811,220,4,800,17,1,50,Wrapped Candy Blast,0,9.81,2023-11-08,In-App,Android,12.9,3,112,117,No,low
224743,10,400,9461,52,8,50,Special Candy Swap,49,82.9,2023-11-08,In-App,iPad,11.9,5,47,12,Yes,low
302535,51,34,9693,3,11,827,Wrapped Candy Swap,5,,2023-11-08,,Samsung Galaxy,13.7,29,0,23,Yes,low
213885,133,42,74931,47,1,50,Fish Usage,0,45.66,2023-11-07,In-App,Android,15.6,12,4,23,Yes,low
51398,334,4,7568,3,24,50,Extra Time Boost,12,20.46,2023-11-07,In-App,iPhone,19.3,36,0,0,Yes,low
79295,205,4,800,15,1,370,Extra Moves,0,21.99,2023-11-07,In-App,iPad,12.1,3,0,41,No,low
139657,10,93,800,18,6,388,Color Bomb Creation,7,23.89,2023-11-07,In-App,iPad,11.2,0,11,6,No,moderate
140161,10,127,800,84,5,1107,Color Bomb Usage,23,21.26,2023-11-07,In-App,iPhone,15.2,0,1,0,Yes,low
146947,10,273,800,13,10,58,Fish Usage,49,6.65,2023-11-07,In-App,iPad,11.2,23,56,13,No,low
186451,77,4,800,21,24,1375,Color Bomb Usage,0,12.11,2023-11-07,In-App,iPad,16.9,7,0,13,No,low
201686,10,33,800,11,5,50,Wrapped Candy Blast,4,99.99,2023-11-07,In-App,iPhone,12.2,7,8,31,Yes,low
250313,188,4,8563,44,10,952,Extra Time Boost,0,16.34,2023-11-07,In-App,Android,11.3,2,71,80,No,low
914555,115,4,800,13,4,988,Extra Time Boost,0,5.91,2023-11-07,In-App,iPad,13.5,23,7,11,No,low
213911,39,299,2640,80,11,398,Striped Candy Swipe,41,9.39,2023-11-06,In-App,iPhone,13,14,9,39,Yes,low
214030,10,10,49996,14,24,732,Color Bomb Creation,2,12.99,2023-11-06,In-App,iPhone,11.6,15,24,6,No,low
214044,10,318,800,34,24,980,Wrapped Candy Blast,6,24.56,2023-11-06,In-App,Android,18.7,7,0,0,Yes,low
214167,21,261,52890,12,3,453,Wrapped Candy Blast,0,5.54,2023-11-06,In-App,iPhone,11.2,5,15,7,Yes,low
214202,74,4,3788,24,6,50,Extra Moves,7,25.36,2023-11-06,In-App,iPad,11.2,18,9,5,Yes,low
214237,172,102,13734,6,6,203,Extra Moves,0,99.99,2023-11-06,In-App,iPad,12.4,5,21,97,No,low
214303,148,4,800,95,8,64,Extra Time Boost,5,24.03,2023-11-06,In-App,iPhone,16.6,14,1,87,No,low
214323,81,4,800,3,2,50,Extra Time Boost,49,19.98,2023-11-06,In-App,iPhone,11.2,18,24,9,No,low
214486,48,4,800,64,11,1209,Fish Usage,0,99.99,2023-11-06,In-App,Android,11.2,0,12,0,Yes,low
214654,205,4,9511,13,4,179,Wrapped Candy Swap,0,26.04,2023-11-06,In-App,Samsung Galaxy,14.4,7,17,24,No,moderate
10482,124,6,12882,3,24,756,Striped Candy Swipe,0,2.23,2023-11-06,In-App,iPad,14.6,7,5,41,No,low
19617,52,65,2095,31,2,153,Striped Candy Swipe,9,99.99,2023-11-06,In-App,iPad,11.2,7,65,30,Yes,low
102843,29,400,68911,12,18,50,Extra Moves,0,27.2,2023-11-06,In-App,iPhone,13.1,7,9,72,Yes,low
108514,54,345,11435,56,24,833,Striped Candy Swipe,0,99.99,2023-11-06,In-App,iPhone,11.2,26,33,28,Yes,low
116404,10,289,800,60,8,840,Special Candy Swap,5,9.63,2023-11-06,In-App,iPad,12.8,5,0,0,No,low
155224,68,19,800,14,13,252,Wrapped Candy Blast,0,7.1,2023-11-06,In-App,Android,11.2,15,8,12,No,low
177034,35,293,800,12,2,73,Fish Usage,2,6.95,2023-11-06,In-App,Android,13.2,20,21,6,No,low
210800,134,59,800,9,18,105,Fish Blast,0,2.79,2023-11-06,In-App,iPhone,11.2,20,16,0,No,low
230936,30,299,800,1,1,50,Wrapped Candy Blast,3,77.73,2023-11-06,In-App,iPad,16.1,11,5,0,No,low
1021319,90,4,2878,17,24,575,Color Bomb Usage,0,4.49,2023-11-06,In-App,iPad,16.6,39,14,28,No,low
1104102,10,88,800,95,1,209,Striped Candy Blast,13,2.57,2023-11-06,In-App,iPhone,11.6,0,0,13,Yes,low
1308741,10,252,19683,85,23,50,Color Bomb Usage,0,2.54,2023-11-06,In-App,iPad,12.5,4,14,25,Yes,high
8027126,103,4,800,4,4,230,Fish Usage,0,2.1,2023-11-06,In-App,iPad,11.2,9,44,10,Yes,low
8808279,247,375,23895,9,18,281,Striped Candy Swap,3,25.67,2023-11-06,In-App,iPad,14.3,0,0,28,Yes,low
214726,415,18,2257,76,10,514,Striped Candy Swipe,2,87.3,2023-11-05,In-App,Android,11.2,13,16,39,No,low
215053,363,269,25259,95,1,2280,Color Bomb Usage,0,26.73,2023-11-05,In-App,iPhone,11.8,12,20,25,No,low
215077,96,400,10043,14,1,781,Striped Candy Swap,1,0.39,2023-11-05,In-App,iPad,12.5,4,65,13,No,low
215217,10,400,56499,0,1,247,Fish Usage,4,14.38,2023-11-05,In-App,iPhone,11.2,15,16,0,No,moderate
18496,10,4,800,16,1,444,Color Bomb Creation,0,0.36,2023-11-05,In-App,iPhone,11.8,0,0,9,Yes,low
36401,708,70,3177,3,7,50,Striped Candy Swipe,1,3.19,2023-11-05,In-App,Android,14.2,19,15,42,No,low
40816,519,7,800,3,2,256,Color Bomb Usage,12,2.94,2023-11-05,In-App,iPhone,14.9,6,2,26,Yes,low
55367,10,302,800,34,5,288,Special Candy Swap,0,9.3,2023-11-05,In-App,iPhone,18.1,15,8,0,No,low
65498,216,85,800,50,1,50,Striped Candy Swipe,3,12.93,2023-11-05,In-App,iPhone,12.6,2,11,13,Yes,low
67951,327,4,9104,95,10,697,Striped Candy Swipe,34,12.81,2023-11-05,In-App,iPad,17.9,12,0,45,Yes,low
102707,10,4,800,13,24,157,Color Bomb Creation,7,62.56,2023-11-05,In-App,iPhone,13.9,0,0,0,Yes,low
121420,183,317,1061,16,13,1028,Fish Usage,2,2.67,2023-11-05,In-App,iPhone,13.7,41,112,22,No,low
165402,104,72,11545,0,1,50,Extra Moves,0,14.25,2023-11-05,In-App,iPhone,17,5,6,34,No,low
191298,10,400,8925,10,1,50,Special Candy Swap,11,17.19,2023-11-05,In-App,iPad,13.1,0,13,25,No,low
199055,43,93,800,0,3,50,Color Bomb Usage,1,51.48,2023-11-05,In-App,iPad,14.5,17,17,0,Yes,low
223820,52,99,8900,78,1,364,Extra Time Boost,8,0.31,2023-11-05,In-App,Google Pixel,13.3,5,0,39,No,moderate
232591,10,49,800,15,21,565,Rewarded_Boosters,13,17.73,2023-11-05,In-App,Android,16.1,10,6,2,Yes,low
281591,10,223,800,9,17,106,Fish Usage,5,9.39,2023-11-05,In-App,iPad,12.7,0,0,0,Yes,low
359297,37,98,5207,13,12,1540,Wrapped Candy Blast,17,14.55,2023-11-05,In-App,iPad,11.8,10,20,24,No,low
215229,18,77,800,9,23,376,Special Candy Swap,10,5.51,2023-11-04,In-App,iPad,12.9,7,0,0,Yes,low
50118,341,171,14053,4,18,85,Special Candy Swap,6,3.07,2023-11-04,In-App,iPad,16.1,43,18,106,No,low
84948,10,71,800,65,1,320,Wrapped Candy Blast,39,71.88,2023-11-04,In-App,iPad,15.3,20,0,0,Yes,low
139204,114,26,49715,16,23,251,Extra Moves,3,22.39,2023-11-04,In-App,Android,17.2,14,5,48,Yes,low
1037442,57,49,13552,19,7,703,Extra Moves,0,10.31,2023-11-04,In-App,iPad,13.2,73,9,0,Yes,low
215249,10,51,800,37,1,431,Special Candy Swap,12,16.39,2023-11-03,In-App,iPad,11.2,0,2,25,No,low
17653,184,45,800,0,1,50,Special Candy Swap,12,22.82,2023-11-03,In-App,iPad,11.2,9,5,13,No,low
64550,10,157,800,0,13,57,Special Candy Swap,7,3.67,2023-11-03,In-App,iPhone,11.8,29,17,0,Yes,low
89105,39,48,15278,24,6,50,Striped Candy Swipe,3,63.49,2023-11-03,In-App,iPad,11.9,19,28,5,No,low
129589,204,4,23795,14,13,453,Color Bomb Usage,18,23.75,2023-11-03,In-App,iPhone,11.3,17,112,12,No,low
132259,36,4,800,13,22,1371,Color Bomb Usage,1,7.89,2023-11-03,In-App,iPad,18.3,19,23,25,No,low
145102,45,399,33512,0,9,50,Extra Moves,46,14.7,2023-11-03,In-App,iPad,15.5,58,9,2,No,low
169996,10,54,800,7,4,50,Wrapped Candy Blast,19,6.95,2023-11-03,In-App,Android,11.2,6,9,5,No,low
176342,176,11,12179,23,1,422,Extra Time Boost,5,83.64,2023-11-03,In-App,iPad,19.1,57,8,43,Yes,low
202587,10,115,800,16,1,1016,Extra Moves,31,25.19,2023-11-03,In-App,iPhone,11.2,0,0,8,Yes,high
214030,186,4,800,14,1,50,Special Candy Swap,14,1.02,2023-11-03,In-App,iPad,11.2,4,8,13,No,low
228194,223,145,24852,2,1,50,Special Candy Swap,15,26.83,2023-11-03,In-App,iPhone,17.5,0,14,13,Yes,low
400555,830,4,63986,0,17,192,Extra Moves,0,26.65,2023-11-03,In-App,iPad,16.9,16,16,8,No,low
860247,10,19,800,3,24,50,Fish Usage,1,4.32,2023-11-03,In-App,iPad,13.8,58,8,50,No,low
21786,10,400,800,15,24,814,Wrapped Candy Blast,12,21.41,2023-11-02,In-App,iPhone,16.6,11,97,15,No,low
972723,10,165,1629,82,1,102,Extra Moves,10,47.1,2023-11-02,In-App,iPhone,12.1,20,0,82,Yes,low
215266,55,20,800,14,1,226,Wrapped Candy Blast,36,20.8,2023-11-01,In-App,iPad,11.5,19,112,20,No,low
215412,10,24,800,5,9,50,Striped Candy Swipe,8,18.24,2023-11-01,In-App,iPad,11.2,7,22,12,Yes,low
215628,649,4,800,95,20,492,Striped Candy Swipe,3,99.99,2023-11-01,In-App,iPad,11.2,24,4,0,No,low
215645,10,140,10972,74,24,475,Striped Candy Swipe,33,99.99,2023-11-01,In-App,Google Pixel,15,28,23,30,Yes,low
215868,704,4,3485,15,1,395,Wrapped Candy Blast,49,1.4,2023-11-01,In-App,iPhone,11.2,57,0,2,No,low
61964,10,320,95000,0,24,240,Special Candy Swap,4,4.53,2023-11-01,In-App,Android,13.6,6,6,70,No,moderate
84306,111,400,6599,86,1,50,Striped Candy Blast,41,99.99,2023-11-01,In-App,iPhone,14.9,1,14,8,Yes,low
91123,10,7,800,87,8,54,Extra Time Boost,28,26.07,2023-11-01,In-App,iPhone,12.1,1,8,27,No,low
117539,227,38,29837,8,19,50,Fish Blast,0,24.25,2023-11-01,In-App,iPhone,16.6,7,15,0,Yes,low
119649,50,4,8397,6,10,336,Wrapped Candy Blast,0,1.58,2023-11-01,In-App,iPhone,11.2,16,12,13,No,low
139690,417,374,800,15,24,50,Extra Time Boost,32,11.78,2023-11-01,In-App,iPad,15.8,0,16,12,Yes,low
183313,129,107,800,0,20,50,Striped Candy Swipe,9,18.31,2023-11-01,In-App,Android,16.5,18,31,8,No,low
188835,71,5,2207,34,19,1312,Extra Time Boost,0,10.03,2023-11-01,In-App,Android,13.7,23,0,1,No,low
419186,46,339,95000,15,1,50,Striped Candy Swipe,8,18.21,2023-11-01,In-App,iPad,16.3,25,5,82,No,low
761993,10,4,800,81,1,1175,Fish Usage,25,7.75,2023-11-01,In-App,iPad,11.2,9,22,0,No,low
5860038,224,41,3788,7,1,536,Fish Usage,0,5.79,2023-11-01,In-App,iPad,11.2,25,32,12,Yes,low
74706,10,248,800,3,11,50,Striped Candy Swipe,9,25.94,2023-10-30,In-App,iPhone,12.2,12,0,5,No,low
203789,10,315,6814,13,9,194,Color Bomb Usage,7,4.53,2023-10-30,In-App,iPad,19.3,0,1,47,No,low
206980,111,273,800,35,1,50,Color Bomb Usage,0,21.78,2023-10-30,In-App,iPhone,17,1,0,0,Yes,low
289096,231,249,5654,21,19,630,Extra Moves,2,5.92,2023-10-30,In-App,Android,12.6,14,0,123,No,low
1011255,10,149,800,76,11,1698,Extra Time Boost,6,10.01,2023-10-30,In-App,iPad,13,8,112,10,No,low
216529,62,35,800,88,10,50,Extra Moves,6,21.06,2023-10-29,In-App,iPhone,16.2,27,6,2,Yes,low
216534,10,168,28416,73,6,91,Color Bomb Creation,7,15.43,2023-10-29,In-App,iPad,11.2,8,19,9,Yes,low
216701,87,76,800,95,12,347,Special Candy Swap,9,15.18,2023-10-29,In-App,iPhone,13.6,18,67,10,No,low
216728,104,400,800,36,3,1043,Extra Time Boost,0,24.9,2023-10-29,In-App,iPhone,11.2,0,28,10,No,low
216774,11,4,12874,30,1,50,Striped Candy Swipe,0,26.77,2023-10-29,In-App,iPhone,12.1,19,31,0,No,low
20124,10,4,800,80,1,1574,Special Candy Swap,11,15.45,2023-10-29,In-App,iPhone,18.7,1,0,0,Yes,low
37444,10,4,800,13,1,87,Rewarded_Boosters,29,23.12,2023-10-29,In-App,iPhone,13,0,0,0,Yes,low
74205,97,312,800,73,24,1024,Striped Candy Swipe,0,8.94,2023-10-29,In-App,iPad,13.7,2,0,0,Yes,low
100501,44,4,800,0,1,50,Extra Time Boost,8,4.95,2023-10-29,In-App,iPad,12.8,8,0,0,Yes,low
107334,206,28,3435,0,20,50,Wrapped Candy Blast,13,14.78,2023-10-29,In-App,iPad,13.2,46,7,40,No,low
117266,408,103,12655,4,10,1345,Rewarded_Boosters,0,3.08,2023-10-29,In-App,iPhone,11.4,6,9,42,Yes,low
119139,10,245,5669,15,12,2280,Fish Usage,4,17.54,2023-10-29,In-App,Samsung Galaxy,11.7,5,20,27,Yes,low
179636,10,400,29117,0,24,135,Fish Usage,0,21.76,2023-10-29,In-App,iPhone,17.3,1,48,0,Yes,low
208360,61,400,2493,2,1,447,Wrapped Candy Blast,5,7.2,2023-10-29,In-App,iPad,11.7,17,54,9,No,low
227844,616,400,800,9,1,314,Extra Moves,0,21.49,2023-10-29,In-App,Google Pixel,13,0,0,20,No,low
243880,158,108,800,15,10,1597,Striped Candy Swipe,1,7.87,2023-10-29,In-App,iPhone,13.3,0,0,5,No,low
254941,10,336,53360,82,9,394,Wrapped Candy Swap,0,8.73,2023-10-29,In-App,iPhone,14.6,17,32,98,Yes,low
381127,10,67,32244,1,10,50,Fish Usage,7,19.41,2023-10-29,In-App,iPhone,16.1,0,43,1,Yes,low
573179,63,78,4298,16,1,234,Fish Blast,0,14.53,2023-10-29,In-App,iPad,18.6,0,0,0,No,low
615950,10,344,18402,10,16,50,Color Bomb Usage,7,36.58,2023-10-29,In-App,iPad,14,5,7,22,No,low
643057,385,4,800,0,11,50,Wrapped Candy Blast,11,1.02,2023-10-29,In-App,iPad,14.9,4,0,29,No,low
1012020,188,4,800,31,19,50,Extra Time Boost,10,99.99,2023-10-29,In-App,iPad,14.8,76,18,40,No,low
137963,126,4,12837,11,6,50,Fish Usage,5,46.28,2023-10-28,In-App,iPad,11.2,13,20,117,Yes,low
201489,169,113,800,36,16,589,Fish Usage,8,18.05,2023-10-28,In-App,Android,11.2,0,26,30,No,low
236075,116,267,800,15,14,445,Extra Moves,0,99.99,2023-10-28,In-App,iPad,11.2,0,1,9,No,low
597403,10,400,800,55,22,403,Wrapped Candy Blast,25,21.62,2023-10-28,In-App,iPhone,11.5,52,3,5,No,low
216896,180,53,11494,5,11,50,Extra Moves,0,9.3,2023-10-26,In-App,iPad,18.4,3,3,5,No,low
217069,374,325,30388,0,2,119,Color Bomb Usage,39,30.35,2023-10-26,In-App,iPad,15.4,16,42,6,No,low
217076,10,400,800,4,1,301,Special Candy Swap,1,18.88,2023-10-26,In-App,iPhone,14.1,14,15,0,No,low
217645,10,88,23439,21,3,50,Fish Usage,5,19.02,2023-10-26,In-App,iPad,19.1,0,0,14,No,high
46824,10,400,800,36,5,1191,Striped Candy Blast,31,25.4,2023-10-26,In-App,iPhone,12.8,0,18,6,No,low
125471,10,7,24959,95,19,370,Color Bomb Usage,6,10.06,2023-10-26,In-App,iPad,14.5,24,9,0,No,low
187647,246,48,43137,16,1,944,Striped Candy Blast,0,7.67,2023-10-26,In-App,Android,11.2,0,4,41,No,low
205216,172,21,11901,0,19,50,Extra Time Boost,6,0.49,2023-10-26,In-App,Google Pixel,12.4,1,112,25,No,low
657287,10,4,800,39,14,50,Fish Usage,6,30.71,2023-10-26,In-App,iPad,11.2,15,13,8,Yes,low
